Traded,Ticker,net_sentiment,weighted_sentiment,net_sentiment_D,net_sentiment_R,total_trades,avg_trade_size
2023-12-28 00:00:00+00:00,CCI,-2,-16001.0,0,-2,2,8000.5
2023-12-28 00:00:00+00:00,COST,1,8000.5,1,0,1,8000.5
2023-12-28 00:00:00+00:00,D,0,0.0,0,0,1,8000.5
2023-12-28 00:00:00+00:00,DG,-2,-16001.0,-2,0,2,8000.5
2023-12-28 00:00:00+00:00,DIS,-2,-16001.0,-2,0,2,8000.5
2023-12-28 00:00:00+00:00,GOOG,2,16001.0,2,0,2,8000.5
2023-12-28 00:00:00+00:00,HRL,-3,-24001.5,-3,0,3,8000.5
2023-12-28 00:00:00+00:00,JKHY,-3,-24001.5,-3,0,3,8000.5
2023-12-28 00:00:00+00:00,LLY,3,24001.5,3,0,3,8000.5
2023-12-28 00:00:00+00:00,MCD,1,8000.5,1,0,1,8000.5
2023-12-28 00:00:00+00:00,MDT,-3,-24001.5,-3,0,3,8000.5
2023-12-28 00:00:00+00:00,META,2,16001.0,2,0,2,8000.5
2023-12-28 00:00:00+00:00,MRK,2,16001.0,2,0,2,8000.5
2023-12-28 00:00:00+00:00,PFE,-2,-16001.0,-2,0,2,8000.5
2023-12-28 00:00:00+00:00,ROP,2,16001.0,2,0,2,8000.5
2023-12-28 00:00:00+00:00,SHW,-2,-16001.0,-2,0,2,8000.5
2023-12-28 00:00:00+00:00,SYY,-2,-16001.0,-2,0,2,8000.5
2023-12-28 00:00:00+00:00,TMUS,3,24001.5,3,0,3,8000.5
2023-12-28 00:00:00+00:00,TSCO,1,8000.5,1,0,1,8000.5
2023-12-28 00:00:00+00:00,WST,2,16001.0,2,0,2,8000.5
2023-12-28 00:00:00+00:00,ZTS,1,8000.5,1,0,1,8000.5
2023-12-29 00:00:00+00:00,BABA,-1,-175000.5,0,-1,1,175000.5
2023-12-29 00:00:00+00:00,DVN,2,40501.0,0,2,2,20250.5
2023-12-29 00:00:00+00:00,LMT,1,8000.5,0,1,1,8000.5
2023-12-29 00:00:00+00:00,NOC,1,32500.5,1,0,1,32500.5
2023-12-29 00:00:00+00:00,PYPL,-1,-32500.5,0,-1,1,32500.5
2023-12-29 00:00:00+00:00,SCHW,-1,-75000.5,0,-1,1,75000.5
2023-12-29 00:00:00+00:00,TFC,0,0.0,0,0,1,32500.5
2024-01-02 00:00:00+00:00,AAPL,1,75000.5,0,1,1,75000.5
2024-01-02 00:00:00+00:00,ADBE,1,32500.5,0,1,1,32500.5
2024-01-02 00:00:00+00:00,AMAT,1,32500.5,0,1,1,32500.5
2024-01-02 00:00:00+00:00,AMD,0,24500.0,0,0,2,20250.5
2024-01-02 00:00:00+00:00,AMGN,-1,-32500.5,0,-1,1,32500.5
2024-01-02 00:00:00+00:00,BX,-1,-32500.5,0,-1,1,32500.5
2024-01-02 00:00:00+00:00,DELL,1,8000.5,1,0,1,8000.5
2024-01-02 00:00:00+00:00,EXAS,-1,-8000.5,0,-1,1,8000.5
2024-01-02 00:00:00+00:00,ILMN,1,32500.5,0,1,3,16167.166666666666
2024-01-02 00:00:00+00:00,LRCX,1,32500.5,0,1,1,32500.5
2024-01-02 00:00:00+00:00,META,1,32500.5,0,1,1,32500.5
2024-01-02 00:00:00+00:00,NVDA,1,32500.5,0,1,1,32500.5
2024-01-02 00:00:00+00:00,PANW,-1,-32500.5,0,-1,1,32500.5
2024-01-02 00:00:00+00:00,S,0,0.0,0,0,1,8000.5
2024-01-02 00:00:00+00:00,VLO,-1,-32500.5,0,-1,1,32500.5
2024-01-02 00:00:00+00:00,VUZI,-1,-8000.5,0,-1,1,8000.5
2024-01-02 00:00:00+00:00,XOM,1,32500.5,0,1,1,32500.5
2024-01-03 00:00:00+00:00,AAPL,0,0.0,0,0,1,32500.5
2024-01-03 00:00:00+00:00,BMY,0,0.0,0,0,1,8000.5
2024-01-03 00:00:00+00:00,DGX,0,0.0,0,0,1,32500.5
2024-01-03 00:00:00+00:00,GOOGL,0,0.0,0,0,1,8000.5
2024-01-03 00:00:00+00:00,LLY,0,0.0,0,0,1,32500.5
2024-01-03 00:00:00+00:00,MSFT,0,0.0,0,0,1,32500.5
2024-01-03 00:00:00+00:00,ORCL,0,0.0,0,0,1,8000.5
2024-01-03 00:00:00+00:00,SLF,0,0.0,0,0,1,32500.5
2024-01-03 00:00:00+00:00,UNP,0,0.0,0,0,1,32500.5
2024-01-04 00:00:00+00:00,AXON,2,16001.0,0,2,2,8000.5
2024-01-04 00:00:00+00:00,BMI,2,16001.0,0,2,2,8000.5
2024-01-04 00:00:00+00:00,CYBR,2,16001.0,0,2,2,8000.5
2024-01-04 00:00:00+00:00,ELF,2,16001.0,0,2,2,8000.5
2024-01-04 00:00:00+00:00,ETN,2,16001.0,0,2,2,8000.5
2024-01-04 00:00:00+00:00,FRPT,2,16001.0,0,2,2,8000.5
2024-01-04 00:00:00+00:00,GS,2,16001.0,0,2,2,8000.5
2024-01-04 00:00:00+00:00,MSFT,-1,-8000.5,-1,0,1,8000.5
2024-01-04 00:00:00+00:00,OLLI,2,16001.0,0,2,2,8000.5
2024-01-04 00:00:00+00:00,SFM,2,16001.0,0,2,2,8000.5
2024-01-04 00:00:00+00:00,SPXC,-1,-8000.5,-1,0,1,8000.5
2024-01-04 00:00:00+00:00,URI,1,8000.5,1,0,1,8000.5
2024-01-04 00:00:00+00:00,ZTS,2,16001.0,0,2,2,8000.5
2024-01-05 00:00:00+00:00,MAG,-1,-8000.5,-1,0,1,8000.5
2024-01-05 00:00:00+00:00,V,-1,-8000.5,0,-1,1,8000.5
2024-01-08 00:00:00+00:00,BP,-1,-32500.5,-1,0,1,32500.5
2024-01-08 00:00:00+00:00,INTC,1,32500.5,1,0,1,32500.5
2024-01-08 00:00:00+00:00,MAG,1,8000.5,1,0,1,8000.5
2024-01-08 00:00:00+00:00,SCHX,1,8000.5,0,1,1,8000.5
2024-01-09 00:00:00+00:00,BA,-1,-8000.5,0,-1,1,8000.5
2024-01-09 00:00:00+00:00,BMY,-1,-8000.5,-1,0,1,8000.5
2024-01-09 00:00:00+00:00,CL,1,8000.5,1,0,1,8000.5
2024-01-09 00:00:00+00:00,HSY,-1,-8000.5,-1,0,1,8000.5
2024-01-09 00:00:00+00:00,LOPE,-1,-8000.5,-1,0,1,8000.5
2024-01-09 00:00:00+00:00,ZTS,1,8000.5,1,0,1,8000.5
2024-01-10 00:00:00+00:00,AAPL,1,8000.5,0,1,1,8000.5
2024-01-10 00:00:00+00:00,AMEH,0,0.0,0,0,2,175000.5
2024-01-10 00:00:00+00:00,MO,-1,-32500.5,0,-1,1,32500.5
2024-01-10 00:00:00+00:00,RY,0,0.0,0,0,2,8000.5
2024-01-11 00:00:00+00:00,ALGM,1,8000.5,1,0,1,8000.5
2024-01-11 00:00:00+00:00,ALNY,1,8000.5,1,0,1,8000.5
2024-01-11 00:00:00+00:00,BAP,1,8000.5,1,0,1,8000.5
2024-01-11 00:00:00+00:00,BDX,1,8000.5,0,1,1,8000.5
2024-01-11 00:00:00+00:00,GTLS,1,8000.5,1,0,1,8000.5
2024-01-11 00:00:00+00:00,HELE,1,8000.5,1,0,1,8000.5
2024-01-11 00:00:00+00:00,HSHCY,1,8000.5,1,0,1,8000.5
2024-01-11 00:00:00+00:00,MO,1,8000.5,0,1,1,8000.5
2024-01-11 00:00:00+00:00,NCLTY,-1,-8000.5,-1,0,1,8000.5
2024-01-11 00:00:00+00:00,NGL,-1,-175000.5,0,-1,1,175000.5
2024-01-11 00:00:00+00:00,OCFC,1,8000.5,1,0,1,8000.5
2024-01-11 00:00:00+00:00,ON,1,8000.5,1,0,1,8000.5
2024-01-11 00:00:00+00:00,PNGAY,1,8000.5,1,0,1,8000.5
2024-01-11 00:00:00+00:00,PTEN,1,8000.5,1,0,1,8000.5
2024-01-11 00:00:00+00:00,PYCR,1,8000.5,1,0,1,8000.5
2024-01-11 00:00:00+00:00,SHLS,1,8000.5,1,0,1,8000.5
2024-01-11 00:00:00+00:00,SSDOY,1,8000.5,1,0,1,8000.5
2024-01-11 00:00:00+00:00,XNGSY,1,8000.5,1,0,1,8000.5
2024-01-12 00:00:00+00:00,CAH,1,75000.5,1,0,1,75000.5
2024-01-12 00:00:00+00:00,COST,1,8000.5,0,1,1,8000.5
2024-01-12 00:00:00+00:00,SCHW,1,8000.5,1,0,1,8000.5
2024-01-12 00:00:00+00:00,VLO,-1,-32500.5,0,-1,1,32500.5
2024-01-16 00:00:00+00:00,DUK$A,1,8000.5,0,1,1,8000.5
2024-01-16 00:00:00+00:00,ET,1,32500.5,0,1,1,32500.5
2024-01-16 00:00:00+00:00,HTGC,1,32500.5,0,1,1,32500.5
2024-01-16 00:00:00+00:00,MO,-1,-8000.5,0,-1,1,8000.5
2024-01-17 00:00:00+00:00,ABT,0,0.0,0,0,1,8000.5
2024-01-17 00:00:00+00:00,AES,1,8000.5,1,0,1,8000.5
2024-01-17 00:00:00+00:00,BLK,-1,-75000.5,0,-1,1,75000.5
2024-01-17 00:00:00+00:00,CME,1,8000.5,1,0,1,8000.5
2024-01-17 00:00:00+00:00,CRT,-1,-32500.5,0,-1,1,32500.5
2024-01-17 00:00:00+00:00,ET,1,8000.5,0,1,1,8000.5
2024-01-17 00:00:00+00:00,ETRN,1,8000.5,1,0,1,8000.5
2024-01-17 00:00:00+00:00,GBIL,2,16001.0,2,0,2,8000.5
2024-01-17 00:00:00+00:00,MET,0,0.0,0,0,1,8000.5
2024-01-17 00:00:00+00:00,REGN,1,8000.5,1,0,1,8000.5
2024-01-17 00:00:00+00:00,SBUX,1,8000.5,1,0,1,8000.5
2024-01-17 00:00:00+00:00,SCHX,1,8000.5,0,1,1,8000.5
2024-01-17 00:00:00+00:00,TTE,0,0.0,0,0,1,8000.5
2024-01-17 00:00:00+00:00,VLO,1,8000.5,1,0,1,8000.5
2024-01-17 00:00:00+00:00,W,-1,-32500.5,-1,0,1,32500.5
2024-01-18 00:00:00+00:00,"3.MONTH, MATURE",1,32500.5,0,1,1,32500.5
2024-01-18 00:00:00+00:00,AAPL,-1,-8000.5,-1,0,1,8000.5
2024-01-18 00:00:00+00:00,APD,1,8000.5,1,0,1,8000.5
2024-01-18 00:00:00+00:00,BMY,-1,-8000.5,0,-1,1,8000.5
2024-01-18 00:00:00+00:00,ET,1,8000.5,0,1,1,8000.5
2024-01-18 00:00:00+00:00,MSFT,-1,-8000.5,-1,0,1,8000.5
2024-01-18 00:00:00+00:00,TSM,1,8000.5,1,0,1,8000.5
2024-01-19 00:00:00+00:00,AAPL,-3,-48501.5,0,-3,4,105875.5
2024-01-19 00:00:00+00:00,ABBV,0,0.0,0,0,1,8000.5
2024-01-19 00:00:00+00:00,ADBE,0,0.0,0,0,1,8000.5
2024-01-19 00:00:00+00:00,ADI,0,0.0,0,0,1,8000.5
2024-01-19 00:00:00+00:00,ADSK,0,0.0,0,0,1,8000.5
2024-01-19 00:00:00+00:00,AMAT,0,0.0,0,0,1,8000.5
2024-01-19 00:00:00+00:00,AMD,0,0.0,0,0,1,32500.5
2024-01-19 00:00:00+00:00,AME,0,0.0,0,0,1,8000.5
2024-01-19 00:00:00+00:00,AMGN,0,0.0,0,0,1,32500.5
2024-01-19 00:00:00+00:00,AMZN,-3,-48501.5,0,-3,3,16167.166666666666
2024-01-19 00:00:00+00:00,APH,0,0.0,0,0,1,8000.5
2024-01-19 00:00:00+00:00,AXP,-3,-48501.5,0,-3,3,16167.166666666666
2024-01-19 00:00:00+00:00,BABA,-1,-8000.5,0,-1,1,8000.5
2024-01-19 00:00:00+00:00,BAC,-2,-16001.0,0,-2,2,8000.5
2024-01-19 00:00:00+00:00,BRK.B,-3,-48501.5,0,-3,3,16167.166666666666
2024-01-19 00:00:00+00:00,CFG,0,0.0,0,0,1,32500.5
2024-01-19 00:00:00+00:00,COIN,-1,-8000.5,0,-1,1,8000.5
2024-01-19 00:00:00+00:00,DIS,-2,-16001.0,0,-2,2,8000.5
2024-01-19 00:00:00+00:00,ENB,0,0.0,0,0,1,8000.5
2024-01-19 00:00:00+00:00,ES,0,0.0,0,0,1,8000.5
2024-01-19 00:00:00+00:00,GNTX,0,0.0,0,0,1,32500.5
2024-01-19 00:00:00+00:00,GOOG,-2,-40501.0,0,-2,3,16167.166666666666
2024-01-19 00:00:00+00:00,GOOGL,0,0.0,0,0,1,8000.5
2024-01-19 00:00:00+00:00,HQY,-2,-16001.0,0,-2,2,8000.5
2024-01-19 00:00:00+00:00,HUMA,0,0.0,0,0,1,8000.5
2024-01-19 00:00:00+00:00,IBM,0,0.0,0,0,1,8000.5
2024-01-19 00:00:00+00:00,JNJ,-2,-16001.0,0,-2,2,8000.5
2024-01-19 00:00:00+00:00,LRCX,1,32500.5,1,0,2,20250.5
2024-01-19 00:00:00+00:00,META,-3,-48501.5,0,-3,3,16167.166666666666
2024-01-19 00:00:00+00:00,MSFT,-3,-48501.5,0,-3,3,16167.166666666666
2024-01-19 00:00:00+00:00,NVO,0,0.0,0,0,1,32500.5
2024-01-19 00:00:00+00:00,PAM,0,0.0,0,0,1,8000.5
2024-01-19 00:00:00+00:00,PG,1,8000.5,0,1,1,8000.5
2024-01-19 00:00:00+00:00,RACE,0,0.0,0,0,1,8000.5
2024-01-19 00:00:00+00:00,RTX,-2,-16001.0,0,-2,2,8000.5
2024-01-19 00:00:00+00:00,SPY,3,240001.5,0,3,3,80000.5
2024-01-19 00:00:00+00:00,SSBK,0,0.0,0,0,12,10042.166666666666
2024-01-19 00:00:00+00:00,VUG,3,191001.5,0,3,3,63667.166666666664
2024-01-19 00:00:00+00:00,XP,0,0.0,0,0,1,32500.5
2024-01-22 00:00:00+00:00,AON,0,0.0,0,0,1,8000.5
2024-01-22 00:00:00+00:00,CLF,0,0.0,0,0,9,28333.833333333332
2024-01-22 00:00:00+00:00,FMAO,1,8000.5,0,1,1,8000.5
2024-01-22 00:00:00+00:00,IDXX,0,0.0,0,0,1,8000.5
2024-01-22 00:00:00+00:00,META,0,0.0,0,0,1,8000.5
2024-01-22 00:00:00+00:00,MMC,0,0.0,0,0,1,8000.5
2024-01-22 00:00:00+00:00,MNST,0,0.0,0,0,1,8000.5
2024-01-22 00:00:00+00:00,SCCO,0,0.0,0,0,1,8000.5
2024-01-23 00:00:00+00:00,"4.WEEK, MATURE",1,32500.5,0,1,1,32500.5
2024-01-23 00:00:00+00:00,AAPL,-3,-48501.5,-3,0,3,16167.166666666666
2024-01-23 00:00:00+00:00,ABBV,1,8000.5,1,0,1,8000.5
2024-01-23 00:00:00+00:00,ABT,-2,-16001.0,-2,0,2,8000.5
2024-01-23 00:00:00+00:00,ACN,-3,-24001.5,-3,0,3,8000.5
2024-01-23 00:00:00+00:00,AMGN,1,8000.5,1,0,1,8000.5
2024-01-23 00:00:00+00:00,AON,3,24001.5,3,0,3,8000.5
2024-01-23 00:00:00+00:00,CAT,-3,-24001.5,-3,0,3,8000.5
2024-01-23 00:00:00+00:00,CB,1,8000.5,1,0,1,8000.5
2024-01-23 00:00:00+00:00,CFG,2,40501.0,2,0,2,20250.5
2024-01-23 00:00:00+00:00,CME,1,8000.5,1,0,1,8000.5
2024-01-23 00:00:00+00:00,COST,3,48501.5,3,0,3,16167.166666666666
2024-01-23 00:00:00+00:00,CRM,3,48501.5,3,0,3,16167.166666666666
2024-01-23 00:00:00+00:00,GIS,-3,-48501.5,-3,0,3,16167.166666666666
2024-01-23 00:00:00+00:00,GOOG,-2,-16001.0,-2,0,2,8000.5
2024-01-23 00:00:00+00:00,GOOGL,-3,-24001.5,-3,0,3,8000.5
2024-01-23 00:00:00+00:00,INTU,-3,-48501.5,-3,0,3,16167.166666666666
2024-01-23 00:00:00+00:00,JNJ,1,8000.5,1,0,1,8000.5
2024-01-23 00:00:00+00:00,JPM,-2,-16001.0,-2,0,2,8000.5
2024-01-23 00:00:00+00:00,LMT,2,16001.0,2,0,2,8000.5
2024-01-23 00:00:00+00:00,LRCX,-3,-48501.5,-3,0,3,16167.166666666666
2024-01-23 00:00:00+00:00,MA,3,48501.5,3,0,3,16167.166666666666
2024-01-23 00:00:00+00:00,MDT,3,48501.5,3,0,3,16167.166666666666
2024-01-23 00:00:00+00:00,MRK,3,48501.5,3,0,3,16167.166666666666
2024-01-23 00:00:00+00:00,MSCI,3,48501.5,3,0,3,16167.166666666666
2024-01-23 00:00:00+00:00,MSFT,3,24001.5,3,0,3,8000.5
2024-01-23 00:00:00+00:00,MU,-3,-24001.5,-3,0,3,8000.5
2024-01-23 00:00:00+00:00,NKE,3,24001.5,3,0,3,8000.5
2024-01-23 00:00:00+00:00,PG,3,24001.5,3,0,3,8000.5
2024-01-23 00:00:00+00:00,PKG,-1,-8000.5,-1,0,1,8000.5
2024-01-23 00:00:00+00:00,QCOM,-2,-16001.0,-2,0,2,8000.5
2024-01-23 00:00:00+00:00,SBUX,-3,-48501.5,-3,0,3,16167.166666666666
2024-01-23 00:00:00+00:00,SYY,2,16001.0,2,0,2,8000.5
2024-01-23 00:00:00+00:00,TJX,3,24001.5,3,0,3,8000.5
2024-01-23 00:00:00+00:00,V,-1,-8000.5,-1,0,1,8000.5
2024-01-23 00:00:00+00:00,WMT,2,16001.0,2,0,2,8000.5
2024-01-24 00:00:00+00:00,ABG,1,8000.5,1,0,1,8000.5
2024-01-24 00:00:00+00:00,AGIO,1,8000.5,1,0,1,8000.5
2024-01-24 00:00:00+00:00,AMD,1,8000.5,1,0,1,8000.5
2024-01-24 00:00:00+00:00,CHRD,1,8000.5,1,0,1,8000.5
2024-01-24 00:00:00+00:00,INTC,0,0.0,0,0,1,32500.5
2024-01-24 00:00:00+00:00,LAD,-1,-8000.5,-1,0,1,8000.5
2024-01-24 00:00:00+00:00,LOW,-1,-8000.5,-1,0,1,8000.5
2024-01-24 00:00:00+00:00,MEDP,-1,-8000.5,-1,0,1,8000.5
2024-01-24 00:00:00+00:00,PANW,1,8000.5,1,0,1,8000.5
2024-01-24 00:00:00+00:00,RPM,0,0.0,0,0,1,32500.5
2024-01-24 00:00:00+00:00,TPH,1,8000.5,1,0,1,8000.5
2024-01-25 00:00:00+00:00,AAPL,-2,-47501.5,-2,0,2,23750.75
2024-01-25 00:00:00+00:00,AMZN,-2,-16001.0,-2,0,2,8000.5
2024-01-25 00:00:00+00:00,APH,-1,-8000.5,-1,0,1,8000.5
2024-01-25 00:00:00+00:00,BRK.B,-2,-16001.0,-2,0,2,8000.5
2024-01-25 00:00:00+00:00,"GLAS FUNDS, LP",1,468.43,0,1,1,468.43
2024-01-25 00:00:00+00:00,GOOG,-2,-16001.0,-2,0,2,8000.5
2024-01-25 00:00:00+00:00,GOOGL,-2,-16001.0,-2,0,2,8000.5
2024-01-25 00:00:00+00:00,LRCX,1,8000.5,1,0,1,8000.5
2024-01-25 00:00:00+00:00,MSFT,-2,-16001.0,-2,0,2,8000.5
2024-01-25 00:00:00+00:00,NOW,1,8000.5,1,0,1,8000.5
2024-01-25 00:00:00+00:00,ON,-1,-8000.5,-1,0,1,8000.5
2024-01-25 00:00:00+00:00,TSLA,-1,-8000.5,-1,0,1,8000.5
2024-01-26 00:00:00+00:00,USFR,1,32500.5,0,1,1,32500.5
2024-01-26 00:00:00+00:00,VIG,0,0.0,0,0,1,32500.5
2024-01-29 00:00:00+00:00,ALNY,-1,-8000.5,-1,0,1,8000.5
2024-01-29 00:00:00+00:00,ISRG,1,8000.5,1,0,1,8000.5
2024-01-29 00:00:00+00:00,NGL,-1,-175000.5,0,-1,1,175000.5
2024-01-30 00:00:00+00:00,PRNDY,1,8000.5,0,1,1,8000.5
2024-01-31 00:00:00+00:00,COST,1,8000.5,0,1,1,8000.5
2024-01-31 00:00:00+00:00,JPM,1,8000.5,0,1,1,8000.5
2024-02-01 00:00:00+00:00,APD,-3,-24001.5,-3,0,3,8000.5
2024-02-01 00:00:00+00:00,DE,-1,-8000.5,-1,0,1,8000.5
2024-02-01 00:00:00+00:00,ELV,2,16001.0,2,0,2,8000.5
2024-02-01 00:00:00+00:00,EXAS,-1,-8000.5,-1,0,1,8000.5
2024-02-01 00:00:00+00:00,FDS,3,24001.5,3,0,3,8000.5
2024-02-01 00:00:00+00:00,FSLR,-1,-8000.5,-1,0,1,8000.5
2024-02-01 00:00:00+00:00,GOOGL,-1,-8000.5,-1,0,1,8000.5
2024-02-01 00:00:00+00:00,HTGC,1,8000.5,0,1,1,8000.5
2024-02-01 00:00:00+00:00,IBM,1,8000.5,0,1,1,8000.5
2024-02-01 00:00:00+00:00,KMB,-3,-24001.5,-3,0,3,8000.5
2024-02-01 00:00:00+00:00,LNG,-1,-8000.5,-1,0,1,8000.5
2024-02-01 00:00:00+00:00,MDLZ,1,8000.5,1,0,1,8000.5
2024-02-01 00:00:00+00:00,MRNA,-1,-8000.5,-1,0,1,8000.5
2024-02-01 00:00:00+00:00,MS,-1,-8000.5,-1,0,1,8000.5
2024-02-01 00:00:00+00:00,MSCI,-1,-8000.5,-1,0,1,8000.5
2024-02-01 00:00:00+00:00,NKE,-3,-24001.5,-3,0,3,8000.5
2024-02-01 00:00:00+00:00,SCHW,-1,-8000.5,-1,0,1,8000.5
2024-02-01 00:00:00+00:00,SNA,2,16001.0,2,0,2,8000.5
2024-02-01 00:00:00+00:00,TTD,-1,-8000.5,-1,0,1,8000.5
2024-02-02 00:00:00+00:00,AFRM,1,8000.5,0,1,1,8000.5
2024-02-02 00:00:00+00:00,FLNG,1,8000.5,0,1,1,8000.5
2024-02-02 00:00:00+00:00,SPG,3,91001.5,0,3,3,30333.833333333332
2024-02-02 00:00:00+00:00,T$A,1,8000.5,0,1,1,8000.5
2024-02-03 00:00:00+00:00,HAMILTO,1,32500.5,1,0,1,32500.5
2024-02-05 00:00:00+00:00,ASC,1,8000.5,0,1,1,8000.5
2024-02-07 00:00:00+00:00,FLNG,1,8000.5,0,1,1,8000.5
2024-02-07 00:00:00+00:00,"GLAS FUNDS, LP",1,833.71,0,1,1,833.71
2024-02-07 00:00:00+00:00,MSFT,1,8000.5,0,1,1,8000.5
2024-02-08 00:00:00+00:00,BKNG,1,8000.5,1,0,1,8000.5
2024-02-08 00:00:00+00:00,KKR,1,8000.5,1,0,1,8000.5
2024-02-08 00:00:00+00:00,LLY,-1,-8000.5,-1,0,1,8000.5
2024-02-08 00:00:00+00:00,MDB,-1,-8000.5,-1,0,1,8000.5
2024-02-08 00:00:00+00:00,META,-1,-8000.5,-1,0,1,8000.5
2024-02-08 00:00:00+00:00,MSFT,-1,-8000.5,-1,0,1,8000.5
2024-02-08 00:00:00+00:00,NFLX,-1,-8000.5,-1,0,1,8000.5
2024-02-08 00:00:00+00:00,NVDA,-1,-8000.5,-1,0,1,8000.5
2024-02-08 00:00:00+00:00,REGN,-1,-8000.5,-1,0,1,8000.5
2024-02-09 00:00:00+00:00,BKNG,1,8000.5,1,0,1,8000.5
2024-02-09 00:00:00+00:00,FLNG,1,8000.5,0,1,1,8000.5
2024-02-09 00:00:00+00:00,MDT,0,0.0,0,0,1,8000.5
2024-02-09 00:00:00+00:00,NVDA,1,8000.5,0,1,1,8000.5
2024-02-09 00:00:00+00:00,PANW,-1,-32500.5,0,-1,1,32500.5
2024-02-09 00:00:00+00:00,TSM,-1,-8000.5,-1,0,1,8000.5
2024-02-12 00:00:00+00:00,AMZN,1,32500.5,1,0,1,32500.5
2024-02-12 00:00:00+00:00,BERY,1,8000.5,0,1,1,8000.5
2024-02-12 00:00:00+00:00,CTSH,-1,-8000.5,-1,0,1,8000.5
2024-02-12 00:00:00+00:00,HUMA,1,32500.5,0,1,1,32500.5
2024-02-12 00:00:00+00:00,ILMN,-1,16499.5,0,-1,3,16167.166666666666
2024-02-12 00:00:00+00:00,KEY,0,0.0,0,0,1,8000.5
2024-02-12 00:00:00+00:00,MSFT,0,0.0,0,0,10,2550000.5
2024-02-12 00:00:00+00:00,PANW,1,750000.5,1,0,1,750000.5
2024-02-12 00:00:00+00:00,PFE,1,8000.5,1,0,1,8000.5
2024-02-12 00:00:00+00:00,PHG,1,8000.5,1,0,1,8000.5
2024-02-12 00:00:00+00:00,QCOM,1,8000.5,1,0,1,8000.5
2024-02-12 00:00:00+00:00,UL,-1,-8000.5,-1,0,1,8000.5
2024-02-13 00:00:00+00:00,AAPL,1,8000.5,1,0,1,8000.5
2024-02-13 00:00:00+00:00,CHRD,1,8000.5,1,0,1,8000.5
2024-02-13 00:00:00+00:00,DBSDY,1,8000.5,1,0,1,8000.5
2024-02-13 00:00:00+00:00,ELV,1,8000.5,1,0,1,8000.5
2024-02-13 00:00:00+00:00,GOOG,1,8000.5,1,0,1,8000.5
2024-02-13 00:00:00+00:00,LMT,1,8000.5,1,0,1,8000.5
2024-02-13 00:00:00+00:00,MSFT,0,0.0,0,0,4,1875000.5
2024-02-13 00:00:00+00:00,NEE,-1,-8000.5,-1,0,1,8000.5
2024-02-13 00:00:00+00:00,RPM,1,8000.5,1,0,1,8000.5
2024-02-13 00:00:00+00:00,SO,-1,-8000.5,-1,0,1,8000.5
2024-02-13 00:00:00+00:00,SPGI,1,8000.5,1,0,1,8000.5
2024-02-13 00:00:00+00:00,TEX,-1,-8000.5,-1,0,1,8000.5
2024-02-13 00:00:00+00:00,TMUS,1,8000.5,1,0,1,8000.5
2024-02-13 00:00:00+00:00,TXN,2,16001.0,0,2,2,8000.5
2024-02-13 00:00:00+00:00,UNH,1,8000.5,1,0,1,8000.5
2024-02-14 00:00:00+00:00,OKE,2,16001.0,0,2,2,8000.5
2024-02-14 00:00:00+00:00,WAB,1,8000.5,0,1,1,8000.5
2024-02-15 00:00:00+00:00,ARLP,1,8000.5,0,1,1,8000.5
2024-02-15 00:00:00+00:00,ASC,1,8000.5,0,1,1,8000.5
2024-02-15 00:00:00+00:00,BDX,0,0.0,0,0,1,8000.5
2024-02-15 00:00:00+00:00,MMC,1,8000.5,0,1,1,8000.5
2024-02-15 00:00:00+00:00,NWN,1,8000.5,1,0,1,8000.5
2024-02-15 00:00:00+00:00,PG,1,8000.5,1,0,1,8000.5
2024-02-16 00:00:00+00:00,AMAT,0,0.0,0,0,1,32500.5
2024-02-16 00:00:00+00:00,EQNR,0,0.0,0,0,1,8000.5
2024-02-16 00:00:00+00:00,GLA,1,8000.5,0,1,1,8000.5
2024-02-16 00:00:00+00:00,HXL,1,32500.5,1,0,1,32500.5
2024-02-16 00:00:00+00:00,SNV,1,32500.5,0,1,1,32500.5
2024-02-16 00:00:00+00:00,TGT,1,8000.5,1,0,1,8000.5
2024-02-20 00:00:00+00:00,ACN,1,8000.5,0,1,1,8000.5
2024-02-20 00:00:00+00:00,IEF,0,0.0,0,0,1,8000.5
2024-02-20 00:00:00+00:00,NVDA,-2,-432001.0,0,-2,4,112000.5
2024-02-20 00:00:00+00:00,SCHP,0,0.0,0,0,1,8000.5
2024-02-20 00:00:00+00:00,TLH,1,8000.5,0,1,1,8000.5
2024-02-20 00:00:00+00:00,TLT,1,8000.5,0,1,1,8000.5
2024-02-21 00:00:00+00:00,ET,1,8000.5,0,1,1,8000.5
2024-02-21 00:00:00+00:00,PANW,0,167000.0,0,0,2,91500.5
2024-02-22 00:00:00+00:00,AMD,1,8000.5,1,0,1,8000.5
2024-02-22 00:00:00+00:00,NKE,1,8000.5,0,1,1,8000.5
2024-02-23 00:00:00+00:00,ARLP,1,8000.5,0,1,1,8000.5
2024-02-23 00:00:00+00:00,ASC,1,8000.5,0,1,1,8000.5
2024-02-23 00:00:00+00:00,BBY,-1,-32500.5,0,-1,1,32500.5
2024-02-23 00:00:00+00:00,EA,1,8000.5,0,1,1,8000.5
2024-02-23 00:00:00+00:00,FLNG,1,8000.5,0,1,1,8000.5
2024-02-23 00:00:00+00:00,SBUX,1,32500.5,0,1,1,32500.5
